Vehicle Type,Fuel Type,Distance(Km),Cargo_Wt.,Engine Size,Age of Vehicle,Mileage,Speed,Acceleration,Road Type,Traffic Conditions,Temperature,Humidity,Wind Speed,Air Pressure,CO2 Emissions,NOx Emissions,PM2.5 Emissions,VOC Emissions,SO2 Emissions,Emission Level
Motorcycle,Diesel,650,1305,1.526546948,22,85472,50.41798954,1.000674873,Rural,Heavy,5.149370267,0.972997377,1.123425903,999.1248975,55.07323087,0.492853343,0.122053282,0.036952443,0.089361168,Low
Car,Hybrid,728,475,1.299854429,3,158404,36.56781049,4.180931042,Rural,Free flow,12.86730508,75.74480132,15.16059726,1025.210695,437.1206463,1.83436673,0.028518716,0.063824847,0.090018024,High
Truck,Diesel,467,1382,3.007777557,7,90491,11.22706342,1.273681388,Highway,Heavy,27.35404534,68.19401802,18.79422561,991.7053666,63.1341662,1.634850499,0.083382066,0.085348188,0.061471601,Low
Bus,Electric,368,760,5.655130312,6,86416,13.71970186,2.085523581,Highway,Moderate,-9.105880458,56.48051154,5.364964298,999.3024551,312.1976455,0.201221437,0.071528892,0.046014301,0.033338126,High
Truck,Electric,474,243,3.620410113,25,53798,35.77573489,2.038938262,City,Free flow,9.688706521,69.16611733,15.52444743,1006.060699,276.1668255,1.322562658,0.072860715,0.063308258,0.097736298,Medium
Car,Petrol,907,1100,3.542773611,24,147227,98.61708635,4.3314748,City,Free flow,17.82484592,53.77912126,8.358685225,1048.998691,216.6586614,1.07979686,0.046439975,0.010919799,0.019885626,Medium
Motorcycle,Petrol,526,457,1.533855815,16,68486,16.15531833,3.788987324,Highway,Moderate,0.759152109,23.88411756,13.28865324,1030.537326,107.923945,0.793321992,0.029887794,0.041566592,0.079902124,Low
Truck,Electric,279,763,0.804105458,14,184764,89.11677998,0.287877445,Rural,Free flow,-6.076065095,75.4333735,14.8603214,953.980028,105.8321672,1.045422613,0.013082458,0.065891222,0.039603514,Low
Truck,Petrol,146,263,5.012728472,4,89338,34.66436753,0.335437286,Highway,Moderate,16.97869297,78.32777711,5.899472986,1028.361779,383.9713834,0.387000623,0.152680721,0.099147961,0.046244393,High
Truck,Diesel,275,816,1.255387728,12,137135,106.0157922,2.755986226,Highway,Free flow,21.89049922,85.42018931,15.74795191,1000.297558,101.0732124,1.914073412,0.184064042,0.035037861,0.08207191,Low
Car,Hybrid,961,1377,4.096019057,3,44690,51.39941705,2.138595137,Highway,Free flow,22.05011452,95.40766785,2.102226705,973.0665685,359.2643045,0.425838339,0.18000828,0.025726728,0.013259562,High
Motorcycle,Hybrid,338,357,5.556005563,21,157579,20.6067976,1.377921103,City,Moderate,7.829219252,74.75416117,19.73449696,1035.350232,495.6378162,0.453576466,0.130335065,0.090611739,0.052177615,High
Bus,Electric,761,1976,1.884989948,16,7661,118.301334,3.963104691,Highway,Moderate,1.868089797,5.454979153,6.740499699,977.0531797,356.8495218,0.800803092,0.033017584,0.060639431,0.046895542,High
Motorcycle,Hybrid,380,1016,4.259418748,21,167261,21.19614231,0.643175859,Highway,Free flow,1.019321951,2.083857155,4.476055306,982.0411145,83.84562059,0.50392424,0.117905699,0.099617645,0.033609049,Low
Car,Electric,391,1465,1.209232599,16,231366,68.11437855,4.870284564,Highway,Moderate,-7.973802997,73.98706707,2.773080914,956.2993456,293.9265757,0.69441432,0.028636607,0.032873656,0.096706201,Medium
Bus,Electric,503,287,3.939526748,13,144129,68.31437737,0.120512534,Highway,Free flow,-0.765832402,5.605096493,16.24364251,1047.760497,425.4973789,0.175716013,0.107437817,0.027615322,0.054765957,High
Truck,Petrol,792,1878,1.652444949,13,216848,44.73761414,0.591153623,City,Free flow,30.93030636,31.59445983,11.71780747,1029.538235,479.5747325,1.267123438,0.172948438,0.042015108,0.049116737,High
Bus,Hybrid,910,1372,4.626958515,16,299132,114.1786311,1.556583271,Highway,Heavy,-9.847436712,13.61598875,19.03340594,964.8101739,377.4451383,0.558130513,0.047844812,0.062008492,0.072045811,High
Truck,Petrol,64,1451,2.366402733,7,143563,101.2649475,2.545745476,City,Heavy,-7.805569872,96.88999044,12.95356781,998.9549764,189.3500819,1.944857089,0.1872742,0.01687747,0.076916549,Medium
Car,Hybrid,447,1946,3.209633246,1,295554,99.5783473,1.080680792,Highway,Moderate,-3.649052986,31.63941554,6.811859694,983.6747187,163.0213603,0.316990865,0.083378666,0.044998585,0.033627855,Medium
Bus,Electric,188,1578,3.917038819,25,193101,116.8982323,3.681075744,City,Moderate,11.01202913,5.514690817,16.72825068,953.239408,402.7191252,0.246924698,0.051450857,0.015909889,0.037280651,High
Car,Petrol,260,1448,1.690621735,12,34354,54.85312058,1.787709517,Highway,Free flow,6.686891718,94.96075425,5.624700825,1042.722106,392.1418456,0.431007734,0.105295125,0.069202825,0.013415118,High
Motorcycle,Hybrid,965,1021,4.656516657,29,6504,11.66229307,0.192691667,Rural,Moderate,-1.108207097,60.87443786,5.816813708,1033.941024,268.872891,1.130642748,0.175160413,0.040968009,0.099267385,Medium
Truck,Electric,819,1898,2.373729771,21,291955,91.85471105,4.388609837,Highway,Free flow,-4.452526295,3.610906875,0.565601787,1048.692763,89.06547907,1.520227345,0.061407794,0.097358769,0.010019048,Low
Bus,Electric,391,1889,4.244333672,15,279369,45.69750953,4.719328365,City,Free flow,36.94312685,83.33610399,5.040453783,974.2514782,352.4168589,1.162209195,0.042741249,0.019284259,0.053194361,High
Motorcycle,Hybrid,472,1548,1.623071864,29,227581,22.84141822,3.092818112,Rural,Heavy,35.56251106,15.25287031,5.228684366,1019.941709,315.7013397,1.734699202,0.13152284,0.0904891,0.050037995,High
Motorcycle,Diesel,822,264,4.378211828,15,102891,57.98968119,4.032681943,City,Free flow,28.59493042,80.24362732,5.950430152,961.8169309,55.33574678,1.227775825,0.14152455,0.012363111,0.082419595,Low
Truck,Diesel,304,1877,1.466577979,5,254936,111.0862728,0.605557693,City,Free flow,2.601098736,60.27517462,7.372571987,993.1393222,339.0908236,0.36329677,0.023685945,0.068944372,0.016242622,High
Car,Diesel,745,283,3.011853781,21,92732,20.56284228,1.344101409,City,Moderate,6.184901601,17.71152146,11.53347966,1034.673955,109.5701871,0.452780731,0.058036605,0.095313927,0.038035477,Low
Car,Electric,985,541,2.085471583,23,150362,101.8438578,1.626158438,Rural,Moderate,23.29224841,75.25980528,4.327820403,950.8057719,421.6237472,0.779472927,0.0326871,0.073658922,0.075001178,High
Car,Diesel,559,918,4.691551297,3,250848,50.18459299,4.803765835,Rural,Moderate,4.584944755,45.45049756,12.73522034,998.0700544,353.1096545,1.848055274,0.145028822,0.012755192,0.098144584,High
Car,Hybrid,845,595,2.162582023,2,206732,16.41623768,2.5611132,Highway,Free flow,16.53114066,63.81009398,2.666301186,993.4696567,73.26158335,0.974044579,0.110435475,0.0691462,0.099656027,Low
Truck,Petrol,934,1488,5.384929993,5,235358,101.8058765,0.037067794,Highway,Free flow,22.56419222,86.95141653,18.61821796,1019.099847,289.32164,1.760888283,0.180081901,0.0359651,0.026202965,Medium
Motorcycle,Hybrid,992,741,5.437465099,3,264416,116.3544409,1.900929114,Rural,Heavy,15.95981483,26.02981154,0.52220471,973.7926369,412.4252533,0.241854759,0.138576226,0.075663693,0.016444442,High
Bus,Electric,664,591,1.821494839,17,137213,34.9524859,0.038753004,Rural,Free flow,10.66423819,36.59713407,18.16395778,967.3283285,423.4941282,1.404754096,0.061860284,0.050685091,0.054284645,High
Car,Electric,646,1782,3.991998914,5,132143,36.42434518,1.189028702,Rural,Moderate,7.394700678,99.72717852,10.94400519,1015.069962,88.42198762,0.987718115,0.074262735,0.065660012,0.013189803,Low
Bus,Electric,831,343,1.256131737,25,148192,46.86551796,2.273500336,Highway,Free flow,28.88749582,50.81144702,14.2009069,1014.125624,85.50641705,0.428874362,0.089702628,0.012133453,0.052271805,Low
Truck,Electric,198,1887,2.835992918,4,91477,97.69564374,1.616965277,City,Heavy,26.94994975,55.85026744,5.966854618,1025.178373,398.7488405,0.255017853,0.028683449,0.035225458,0.095027476,High
Motorcycle,Diesel,207,1514,4.509272993,26,235752,1.250063609,0.163671061,Rural,Free flow,24.81140321,28.54385398,3.475975698,974.6913466,154.6944147,0.699050843,0.185052493,0.037171607,0.085786958,Medium
Motorcycle,Diesel,688,1373,4.229000884,8,155205,26.87478621,0.581678612,Highway,Heavy,8.73385566,41.60272526,18.94589418,951.632573,317.3125579,1.65914556,0.142796261,0.050286862,0.014133241,High
Bus,Electric,797,632,4.048443481,10,113646,84.70797733,2.754432806,City,Moderate,28.78683132,50.15517472,8.820076355,1037.795771,323.9799167,1.31715095,0.14779132,0.089256218,0.011990252,High
Motorcycle,Electric,704,277,2.269212491,5,185935,48.67673406,3.478024522,City,Free flow,37.8851816,25.84447264,9.610258027,970.6338507,333.4151986,0.97797683,0.135328855,0.043225886,0.047734359,High
Bus,Electric,135,1963,2.765729737,29,282098,39.63547476,2.022745061,City,Heavy,24.44897596,23.81455111,19.71356809,991.7968564,202.0437557,1.706406403,0.094195838,0.073325178,0.019964407,Medium
Bus,Electric,663,1466,1.335319952,15,132691,104.6739467,3.657408732,Highway,Free flow,10.39496255,60.04668159,6.72137598,996.8500521,67.95530146,0.443960392,0.082093259,0.042110651,0.043308836,Low
Truck,Hybrid,829,1239,4.538918666,18,198812,110.0800704,0.816664443,City,Moderate,29.82406314,18.36514443,2.00383204,968.7334897,291.8668146,0.630121572,0.114477163,0.028088865,0.072837156,Medium
Truck,Hybrid,393,1271,3.420221743,10,77230,113.7583463,0.610289739,City,Heavy,20.4651038,55.34577348,11.73828446,1002.082959,281.7538641,1.152735762,0.150157777,0.05166011,0.040214376,Medium
Motorcycle,Hybrid,532,1102,4.485581288,20,110122,32.70606392,4.19726858,City,Heavy,33.88385225,70.62140236,11.09615162,1041.429064,244.9133974,1.220287673,0.077654255,0.031930469,0.042850971,Medium
Car,Hybrid,263,1170,2.094506329,14,171414,109.5015131,1.696066742,Highway,Free flow,25.65912658,19.82576217,15.46208736,977.1353901,175.7917186,0.709776273,0.103689569,0.014746981,0.017170955,Medium
Truck,Electric,916,1888,2.487078789,25,273592,88.43586657,2.16123961,Rural,Moderate,28.49600269,74.58780618,19.10156191,1002.033972,429.3696086,1.05817996,0.13396346,0.029277501,0.091364159,High
Car,Diesel,698,676,2.537919754,23,162282,18.50576982,4.737908012,City,Heavy,23.37182316,35.96843748,6.153487534,980.869638,216.543344,0.327931238,0.062594851,0.017436938,0.084366835,Medium
Car,Electric,544,832,0.933860531,8,196119,73.2324034,2.12056164,Rural,Free flow,-5.398977067,99.25045379,14.43592895,1048.072543,107.0596444,0.120991553,0.16831054,0.014268952,0.043912909,Low
Bus,Petrol,644,1967,2.573448939,23,255984,3.160178317,0.017450529,City,Heavy,14.255861,97.90768101,8.690061457,972.0598494,391.15401,1.819680875,0.050559817,0.076473335,0.060135739,High
Truck,Electric,505,1525,4.977183782,18,199372,85.00537869,4.689859698,Highway,Heavy,-7.175506257,79.85946335,15.67545579,960.9330264,336.3255722,0.938856434,0.173888317,0.072560685,0.054381961,High
Motorcycle,Electric,318,1140,5.465952178,24,195807,88.02810272,0.070593167,Highway,Heavy,12.37745765,34.27207765,3.285539252,964.2618443,189.1189631,0.539029704,0.010899719,0.023814653,0.029432698,Medium
Bus,Diesel,724,1224,3.494735241,18,273611,94.72062103,3.311431419,Highway,Heavy,25.82134943,93.72101373,10.01712834,986.7049593,118.0133637,0.726676531,0.132303201,0.013667151,0.030745486,Low
Truck,Petrol,832,526,3.168608815,23,139271,20.70300649,1.614454548,City,Moderate,11.06277358,99.87790052,1.543738557,1005.285156,247.8498582,1.083544736,0.099988669,0.012138253,0.054949112,Medium
Truck,Hybrid,407,737,0.960288017,25,27095,75.38999291,2.351953783,Highway,Heavy,-9.918487403,46.22785649,11.22349058,1016.801103,79.67074169,1.898262303,0.056951258,0.075832513,0.048118236,Low
Truck,Hybrid,588,1671,5.371862555,8,108715,21.46280218,2.736425838,Rural,Moderate,8.464254655,61.45893809,3.379472184,1006.241312,150.2414922,1.469847277,0.190249642,0.048102534,0.046529708,Medium
Car,Diesel,954,1337,0.86765311,22,229071,113.59801,2.042300286,Highway,Free flow,-6.61205084,0.598700298,19.20090139,1040.553658,483.7842558,1.901553979,0.050512226,0.048665804,0.085366331,High
Motorcycle,Petrol,332,529,5.712700417,3,260769,81.00128312,3.871843936,Highway,Heavy,29.02981942,4.353321033,11.08660663,986.0291066,117.7228305,0.312938595,0.10338846,0.015736042,0.012109683,Low
Bus,Petrol,416,1849,3.343924493,9,118562,11.43910176,4.653532048,Rural,Free flow,29.18757846,50.0597811,10.58749177,1021.233365,173.7410255,0.438729016,0.116152083,0.082112983,0.096504647,Medium
Motorcycle,Electric,803,1299,2.578059367,8,275761,22.4438676,0.432060261,Highway,Free flow,30.31892947,60.93138739,19.44661447,976.818109,112.5366335,0.789741384,0.19148886,0.036259819,0.081246862,Low
Motorcycle,Diesel,978,927,5.605935861,18,28304,79.61521178,4.001264406,City,Free flow,-8.483640432,31.23930026,9.968305736,1018.175997,460.4007877,0.564197849,0.131172494,0.047793004,0.090538792,High
Truck,Diesel,739,971,0.926833164,14,96729,57.20045954,0.643355705,Rural,Free flow,-8.386534556,9.912982038,13.53452928,1042.581448,466.176227,1.918373532,0.023747285,0.04977833,0.068303274,High
Car,Electric,463,1557,3.823409453,18,186293,88.35571995,0.401385916,Highway,Heavy,35.17246793,78.22721487,0.93363058,1047.840376,76.76163918,0.425256195,0.089100539,0.089382683,0.035556131,Low
Truck,Diesel,341,894,3.654449127,1,208171,33.69465587,4.779157264,Rural,Free flow,-3.815805986,41.87600384,14.16677631,1022.969403,454.1999756,0.422883764,0.17443788,0.084992052,0.056939983,High
Car,Hybrid,855,1145,1.940466086,9,71120,78.95010442,2.446488907,Rural,Free flow,23.50451152,64.88483925,2.086207476,1044.244648,114.0453321,1.026516262,0.154579596,0.039572669,0.050156521,Low
Car,Electric,925,363,3.030214643,18,74341,21.23522016,0.763016455,City,Free flow,29.77271961,65.02011954,15.60469259,1018.043422,228.7814456,1.424102272,0.019722936,0.01661689,0.025937192,Medium
Truck,Hybrid,381,1130,4.191772831,16,74625,65.2452316,2.849785566,City,Moderate,12.39318519,54.68386831,17.53691665,1046.319624,313.8325626,0.820645702,0.120842651,0.060147596,0.098027315,High
Truck,Electric,615,1990,4.581082224,19,155757,114.935951,1.316185694,Rural,Moderate,17.32360464,17.84895707,6.309357371,1039.802057,258.0854339,0.183066711,0.031870003,0.034680186,0.037191695,Medium
Truck,Petrol,644,1524,0.803727665,23,65416,75.38666787,2.321545084,Rural,Free flow,1.369036179,61.60813433,17.56260028,960.6619651,111.1640196,1.555108947,0.028700986,0.037793552,0.013759494,Low
Bus,Hybrid,355,1967,5.671637836,20,113792,5.999234101,3.123297969,Highway,Free flow,36.17999776,32.20840093,9.652734831,997.4123165,406.2110045,1.896336909,0.192810003,0.089423668,0.053967361,High
Truck,Petrol,815,1545,1.655531936,1,60356,118.6514565,4.346349144,Rural,Free flow,5.090055142,81.91252066,11.43152162,984.7449888,359.3371872,1.639935384,0.142922834,0.076272587,0.019665111,High
Truck,Electric,754,283,2.014618258,18,273254,18.82395956,0.015406991,Highway,Moderate,0.890559469,19.31968494,8.219657422,952.6999084,473.5410029,1.696168647,0.030688319,0.045081478,0.084487713,High
Truck,Petrol,350,1780,2.170061918,16,99464,86.16829232,1.070703305,City,Free flow,16.27017626,29.1148414,9.530842549,996.6904216,208.8263538,1.711017128,0.074268332,0.06825421,0.012974895,Medium
Car,Electric,514,415,0.99666471,17,241549,63.90360469,0.481352715,Highway,Free flow,-0.474313855,44.03059663,18.16541794,964.8351187,243.6773247,1.543059091,0.139088909,0.027229005,0.014596347,Medium
Truck,Diesel,908,823,1.439871043,16,152200,35.32328254,0.485488508,Highway,Free flow,24.33458147,74.00131302,18.94588806,953.6452908,207.3881691,1.630323162,0.182049249,0.070071537,0.081121534,Medium
Car,Petrol,783,1299,5.929019599,1,105635,21.27725825,4.728887066,City,Free flow,15.75577248,72.07505772,8.917378842,994.5018111,78.34497481,0.245665262,0.022703984,0.015636586,0.021433866,Low
Bus,Petrol,616,561,2.439127034,18,14684,21.32428371,4.680414673,Highway,Moderate,-2.609777299,33.71099537,10.28722946,973.2385545,74.73634036,0.203749969,0.025813206,0.069096208,0.060703536,Low
Motorcycle,Electric,412,1703,1.39956567,0,113102,103.0079617,3.746540399,City,Heavy,-6.637679082,51.07520309,2.323499671,1043.52918,392.5971065,0.24294233,0.031222185,0.08979987,0.066228118,High
Motorcycle,Diesel,240,1069,1.356354558,10,286563,104.7495017,3.215315212,Highway,Moderate,-3.152325263,23.42346005,6.512422878,1031.269731,178.1863599,1.223889848,0.113482811,0.062245352,0.099557627,Medium
Bus,Hybrid,650,986,4.541191832,24,259714,55.81746259,4.239852232,Highway,Free flow,-3.168767243,77.03652775,10.26474358,1045.617114,269.2085115,0.558359166,0.098169517,0.040636344,0.032892738,Medium
Motorcycle,Petrol,234,818,5.243757053,9,132599,12.43457555,0.29204369,Highway,Moderate,5.642526256,19.67098848,4.051655002,1038.146491,490.5365784,0.15351928,0.04122338,0.060251663,0.036626829,High
Car,Petrol,727,476,2.136151957,4,258293,106.0998125,0.597428966,Highway,Moderate,31.66353246,81.93469135,11.53066528,1022.795639,57.94590292,0.245490069,0.111800906,0.039809087,0.015930585,Low
Car,Hybrid,178,1725,0.908729464,15,27757,58.44197834,1.585564616,Highway,Moderate,-7.135298985,93.68641008,13.70566468,1009.764257,282.9445612,0.230199096,0.075056363,0.036240283,0.014528741,Medium
Bus,Electric,50,460,1.960068096,23,209693,52.65149074,4.162461899,City,Free flow,-3.595553062,99.1616072,12.99920091,956.545455,283.2003236,1.292277471,0.041855685,0.010442544,0.04684815,Medium
Bus,Hybrid,332,1419,1.093881592,4,277349,48.88284293,2.361162714,Rural,Heavy,5.144959138,85.69621574,8.85024986,976.5807234,499.3472808,0.371435686,0.016286658,0.032656499,0.069284566,High
Truck,Diesel,696,1616,1.33765367,23,250929,43.80170086,2.517873817,Highway,Heavy,17.66665895,22.16989894,15.38638241,1021.074104,425.4487917,1.706921958,0.028875444,0.090453718,0.069589017,High
Bus,Electric,432,372,3.043842223,22,20994,63.12064843,1.146327148,Rural,Moderate,28.14414202,41.65136316,6.390448216,990.1180669,80.06079937,1.986060771,0.083603906,0.026123158,0.07990579,Low
Truck,Petrol,396,818,1.995575528,11,121409,72.54494719,3.241937406,Highway,Free flow,36.05957263,8.883684601,9.385538688,982.5364299,120.6986992,0.938264389,0.10767443,0.06699915,0.058579813,Low
Bus,Diesel,232,1186,3.482918568,3,254457,55.97186443,4.43921077,Rural,Heavy,10.60441043,16.45513599,5.403097765,960.3968134,65.25907908,1.12151232,0.0526083,0.065227136,0.081398371,Low
Car,Electric,732,1096,2.118167517,22,86170,107.5977796,1.647571099,Highway,Moderate,-4.708259279,4.969708297,12.0725718,957.018411,138.5755172,0.593831925,0.158280568,0.030312668,0.026234927,Low
Car,Diesel,323,1639,5.690793966,5,108502,38.11934742,3.095929699,Rural,Free flow,0.675777168,64.10879115,8.814140665,970.9987808,145.5492978,1.345537023,0.118302756,0.079455271,0.067073241,Low
Truck,Electric,221,1193,5.510908633,18,30569,69.39742281,1.659744821,Rural,Heavy,4.362381514,53.31871345,4.342254931,1033.45758,90.44923315,1.83848791,0.156102552,0.049536294,0.080046115,Low
Motorcycle,Petrol,262,347,3.747391746,8,110702,35.99447042,3.963595559,Highway,Heavy,29.30488222,91.70128168,6.163699097,1016.301594,287.2503422,0.443495145,0.085574635,0.08174887,0.06138799,Medium
